5SI,SAN JOAQUIN 5-STATION PRECIP INDEX,SAN JOAQUIN R,none specified,-119.583,37.74,0,CA Dept of Water Resources/Flood Management
SHK,SOUTH FORK MOUNTAIN,SACRAMENTO R,SHASTA,-122.525,40.657,3450,US Bureau of Reclamation
SHM,SHIMMY LAKE,TRINITY R,TRINITY,-122.8,41.008,6400,US Bureau of Reclamation
SHO,SHASTA DAM (OBS),SACRAMENTO R,SHASTA,-122.417,40.717,1075,US Bureau of Reclamation
SHQ,SHADEQUARTER MOUNTAIN,KAWEAH R,TULARE,-118.972,36.571,4069,CAL FIRE
SHR,SHEEP RANCH,CALAVERAS R,CALAVERAS,-120.462,38.21,2370,US Army Corps of Engineers
SHS,SHASTA DAM (USBR),SACRAMENTO R,SHASTA,-122.417,40.717,1100,US Bureau of Reclamation
SIL,SILVER LAKE,AMERICAN R,EL DORADO,-120.118,38.678,7100,US Bureau of Reclamation
SIV,SILVER LAKE RESERVOIR,AMERICAN R,AMADOR,-120.121,38.669,7134,El Dorado Irrigation District
SJE,SAN JOSE (ALERT),LOS GATOS CR (NEAR SAN JOSE),SANTA CLARA,-121.927,37.362,58,Santa Clara County
SJJ,SAN JOAQUIN RIVER AT JERSEY POINT (USGS),SAN JOAQUIN R,SAN JOAQUIN,-121.689,38.052,10,US Geological Survey
SJL,SAN JOAQUIN R BLW OLD R NEAR LATHROP,SAN JOAQUIN R,SAN JOAQUIN,-121.32404,37.81115,10,CA Dept of Water Resources
SJP,SAN JOAQUIN RIVER NEAR PATTERSON,SAN JOAQUIN R,STANISLAUS,-121.081,37.494,97,CA Dept of Water Resources
SJR,SAN JOAQUIN R MCCUNE STATION NR VERNALIS,SAN JOAQUIN R,SAN JOAQUIN,-121.26511,37.67929,32,"CA Dept of Water Resources, DES"
SJS,SAN JOAQUIN RIVER NEAR STEVINSON,SAN JOAQUIN R,MERCED,-120.851,37.295,82,CA Dept of Water Resources
SJT,UPPER SAN JOAQUIN TOTAL,SAN JOAQUIN R,none specified,-999.999,99.999,9999,None Specified
SLA,SLATE CREEK TUNNEL,YUBA R,PLUMAS,-121.051,39.616,9999,South Feather Water and Power Agency
SLB,SLAB CREEK,AMERICAN R,EL DORADO,-120.6994,38.7725,1850,Sacramento Municipal Utility District
SLC,SLY CREEK,FEATHER R,BUTTE,-121.116,39.584,3536,South Feather Water and Power Agency
SLE,SAN LEANDRO BAY,SF BAY,ALAMEDA,-122.217,37.7,10,Alameda County
SLH,SOUTH LAKE TAHOE AIRPORT,TRUCKEE R,EL DORADO,-119.99472,38.89834,6314,National Weather Service
SLI,SLIDE CANYON,TUOLUMNE R,TUOLUMNE,-119.43,38.092,9200,CA Dept of Water Resources
SLK,SOUTH LAKE,OWENS R,INYO,-118.56266,37.1759,9600,CA Dept of Water Resources/Snow Surveys
SLM,STANISLAUS MEADOW,STANISLAUS R,ALPINE,-119.9373,38.5055,7750,US Bureau of Reclamation
SLP,SLY PARK,COSUMNES R,EL DORADO,-120.563,38.718,3530,US Bureau of Reclamation
SLS,SALT SPRINGS,MOKELUMNE R,AMADOR,-120.216,38.497,3700,Pacific Gas & Electric
SLT,SLATE CREEK,SACRAMENTO R,SHASTA,-122.478,41.045,5700,US Bureau of Reclamation
SMB,SANTA MARGARITA BOOSTER,SALINAS R,SAN LUIS OBISPO,-120.637,35.374,1100,CA Dept of Water Resources
SMF,SACRAMENTO INTERNATIONAL AIRPORT,SACTO VLY WEST,SACRAMENTO,-121.587,38.686,17,Sacramento County
SMG,SAN MIGUEL,SWEETWATER R,SAN DIEGO,-116.974,32.685,425,US Fish & Wildlife Service
SMI,SMITH MOUNTAIN,SALINAS R,MONTEREY,-120.608,36.083,3920,CA Dept of Water Resources/O & M
SMN,SAN JOAQUIN R ABV MERCED R NR NEWMAN,SAN JOAQUIN R,SAN JOAQUIN,-120.97618,37.34721,60,US Geological Survey
SMV,SIMI VALLEY,SANTA CLARA R,VENTURA,-118.7976,34.2912,914,Ventura County
SNC,SUNRISE CLUB,DELTA,SOLANO,-122.083,38.185,0,"CA Dept of Water Resources, DES"
SND,SAN DIMAS DAM,SAN GABRIEL R,LOS ANGELES,-117.771,34.153,1350,None Specified
SNF,SNOW FLAT,MERCED R,MARIPOSA,-119.497,37.827,8700,Yosemite National Park
SNL,SAN LUIS RESERVOIR,SAN LUIS CR,MERCED,-121.133,37.033,543,CA Dept of Water Resources
SNM,SNOW MOUNTAIN,PIT R,SHASTA,-121.782,40.778,5950,US Bureau of Reclamation
SNO,SONOMA COUNTY AIRPORT (SANTA ROSA),RUSSIAN R,SONOMA,-122.81028,38.50389,114,National Weather Service
SNR,SANGUINETTI RANCH,SAN JOAQUIN R,SAN JOAQUIN,-120.981,37.993,238,San Joaquin County
SNS,STANISLAUS R-GOODWIN,STANISLAUS R,CALAVERAS,-120.637,37.852,252,US Geological Survey
SNV,SAN ANTONIO RESERVOIR,ALAMEDA CR,ALAMEDA,-121.84582,37.57723,498,San Francisco PUC
SOC,STOCKTON AIRPORT,LITTLEJOHN CR,SAN JOAQUIN,-121.22639,37.89,27,National Weather Service
SOD,SODA CREEK,EEL R,HUMBOLDT,-122.983,39.433,1773,US Forest Service
SOI,SACRAMENTO R DOWNSTREAM OF ISLETON,SACRAMENTO R,SACRAMENTO,-121.65686,38.17548,5,CA Dept of Water Resources/NCRO
SOR,SONORA RS,TUOLUMNE R,TUOLUMNE,-120.383,37.983,1749,Tuolumne Utility District
SPA,SPANISH LAKE,LOS GATOS CR (NEAR COALINGA),FRESNO,-120.526,36.262,4840,CA Dept of Water Resources/O & M
SPC,SPRING CREEK DEBRIS DAM,SACRAMENTO R,SHASTA,-122.474,40.629,816,US Bureau of Reclamation
SPM,SPICER MEADOWS,STANISLAUS R,TUOLUMNE,-119.998,38.393,6516,Calaveras County
SPN,LAKE SPAULDING (PRECIP),YUBA R,NEVADA,-120.633,39.317,5160,Pacific Gas & Electric
SPO,SACRAMENTO POST OFFICE,SACTO VLY WEST,SACRAMENTO,-121.5,38.583,25,National Weather Service
SPR,SALINAS RIVER NEAR SPRECKELS,SALINAS R,MONTEREY,-121.67245,36.63107,53,USGS and DWR
SPS,SONORA PASS BRIDGE,WALKER R,MONO,-119.601,38.318,8750,Natural Resources Conservation Service
SPT,SPRATT CREEK,CARSON R,ALPINE,-119.81742,38.66627,6150,Natural Resources Conservation Service
SPV,SPRINGVILLE TULE,TULE R,TULARE,-118.65,36.2,4070,National Weather Service
SPW,STANISLAUS POWERHOUSE,STANISLAUS R,CALAVERAS,-120.367,38.133,1060,Pacific Gas & Electric
SQK,SQUAW LAKE,COLORADO R,IMPERIAL,-114.494,32.908,300,US Bureau of Land Management
SQP,SQUAW PEAK,KLAMATH R,SISKIYOU,-123.0117,42.0697,4964,US Forest Service
SQV,SQUAW VALLEY GOLD COAST,TRUCKEE R,PLACER,-120.276,39.194,8200,Natural Resources Conservation Service
SRA,SAN RAFAEL HILLS,LOS ANGELES R,LOS ANGELES,-118.2125,34.1942,1770,Los Angeles County Fire Dept
SRB,SLATER BUTTE,KLAMATH R,SISKIYOU,-123.354,41.858,4670,US Forest Service
SRC,SIERRA CITY,YUBA R,SIERRA,-120.6528,39.5678,4700,CA Dept of Water Resources
SRH,SACRAMENTO RIVER AT HOOD,SACRAMENTO R,SACRAMENTO,-121.51996,38.36798,4,"CA Dept of Water Resources, DES"
SRI,SANTA RITA,SAN BENITO R,SAN BENITO,-120.598,36.348,5000,CAL FIRE
SRR,SIERRAVILLE RS (USFS),FEATHER R,SIERRA,-120.367,39.583,4975,US Forest Service
SRT,SECRET TOWN,BEAR R,NEVADA,-120.883,39.183,2720,CAL FIRE
SSH,SALT SLOUGH AT HWY 165 NR STEVINSON,SAN JOAQUIN R,MERCED,-120.8511,37.2478,75,US Geological Survey
SSJ,SOUTH SAN JOAQUIN CANAL,CALAVERAS R,AMADOR,-120.637,37.854,334,US Geological Survey
SSL,SIERRA SNOW LAB,YUBA R,NEVADA,-120.367,39.319,6950,CA Dept of Water Resources/Snow Surveys
SSN,SUSANVILLE,SUSAN R,LASSEN,-120.567,40.367,4148,CAL FIRE
SSR,SALT SPRINGS PH (PG&E),MOKELUMNE R,CALAVERAS,-120.219,38.498,3700,Pacific Gas & Electric
STA,SANTA ROSA (CDF),RUSSIAN R,SONOMA,-122.712,38.479,560,CAL FIRE
STG,STONY GORGE RESERVOIR,STONY CR,GLENN,-122.533,39.583,800,US Bureau of Reclamation
STH,NAPA RIVER NEAR ST HELENA,NAPA R,NAPA,-122.45581,38.5113,195,US Geological Survey
STI,STATEN ISLAND,DELTA,SAN JOAQUIN,-121.497,38.117,0,US Bureau of Reclamation
STL,STATE LAKES,KINGS R,FRESNO,-118.574,36.927,10300,US Army Corps of Engineers
STM,STOUTS MEADOW,MC CLOUD R,SHASTA,-121.938,41.17,5400,US Bureau of Reclamation
STN,STANISLAUS PH (OBSERVER),TUOLUMNE R,TUOLUMNE,-120.369,38.14,1135,Pacific Gas & Electric
STO,SF TUOLUMNE R NR OAKLAND REC CAMP,TUOLUMNE R,TUOLUMNE,-120.0119,37.8217,2800,City and County of San Francisco
STP,STAMPEDE,TRUCKEE R,SIERRA,-120.103,39.471,5956,US Geological Survey
STR,OSTRANDER LAKE,MERCED R,MARIPOSA,-119.55,37.637,8200,CA Dept of Water Resources/Snow Surveys
STS,SALT SPRINGS PH (OBSERVER),MOKELUMNE R,AMADOR,-120.217,38.5,3700,Pacific Gas & Electric
STU,TUOLUMNE CANAL NEAR LONG BARN,STANISLAUS R,TUOLUMNE,-120.167,38.093,4110,Pacific Gas & Electric
STV,STRAWBERRY VALLEY,FEATHER R,YUBA,-121.1,39.567,3808,National Weather Service
SVA,SPRING VALLEY,SAN MATEO CREEK,SAN MATEO,-122.436,37.5625,1075,San Francisco PUC
SVL,SIERRAVILLE (DWR),FEATHER R,SIERRA,-120.367,39.583,4975,CA Dept of Water Resources/O & M
SVM,SIERRAVILLE RS (DWR-2),FEATHER R,SIERRA,-120.367,39.583,4975,US Forest Service
SVO,SEVEN OAKS DAM,SANTA ANA R,SAN BERNARDINO,-117.0978,34.1178,2610,"Orange, Riverside and San Bernardino Counties"
SWA,SAN JOAQUIN R NR WASHINGTON RD,SAN JOAQUIN R,MERCED,-120.587,37.11532,109,CA Dept of Water Resources/SCRO
SWB,STRAWBERRY,STANISLAUS R,TUOLUMNE,-119.983,38.2,5620,Pacific Gas & Electric
SWM,SAWMILL,OWENS R,INYO,-118.56252,37.16193,10200,CA Dept of Water Resources/Snow Surveys
SWS,SQUAW SPRINGS,MOJAVE DESERT,SAN BERNARDINO,-117.5703,35.3683,3620,US Bureau of Land Management
SXS,STEAMBOAT SLOUGH NR SACRAMENTO R,SACRAMENTO R,SACRAMENTO,-121.63788,38.19127,5,CA Dept of Water Resources/NCRO
SYB,SAWYERS BAR,SALMON R,SISKIYOU,-123.117,41.3,4500,US Forest Service
SYM,SHASTA DAM (DWR-2),SACRAMENTO R,SHASTA,-122.42,40.718,1067,US Bureau of Reclamation
TAB,THERMALITO AFTERBAY,FEATHER R,BUTTE,-121.633,39.45,140,CA Dept of Water Resources
TAC,TAHOE CITY (NWS),LAKE TAHOE,PLACER,-120.133,39.167,6230,National Weather Service
TAF,TRAVIS AFB,DELTA,SOLANO,-121.9333,38.2667,59,National Weather Service
TAL,TALEGA,SANTA MARGARITA R,SAN DIEGO,-117.487,33.475,1203,Camp Pendleton Fire Dept
TAN,TANBARK ANGELES NF,LOS ANGELES R,LOS ANGELES,-117.767,34.167,2730,US Forest Service
TAY,"NELSON ST, TAYLORSVILLE",FEATHER R,PLUMAS,-120.8357,40.0793,3540,CA Dept of Water Resources
TCC,TAHOE CITY CROSS,LAKE TAHOE,PLACER,-120.15466,39.17144,6750,Natural Resources Conservation Service
TCK,THOMES CREEK (CDF),SACRAMENTO R,TEHAMA,-122.612,39.858,1025,CAL FIRE
TCP,TIGER CREEK POWERHOUSE,MOKELUMNE R,CALAVERAS,-120.483,38.45,2360,Pacific Gas & Electric
TES,TIOGA PASS ENTRY STATION,TUOLUMNE R,TUOLUMNE,-119.25845,37.91085,9945,CA Dept of Water Resources
TGC,TUOLUMNE R AT THE GRAND CYN OF TUOLUMNE ,TUOLUMNE R,TUOLUMNE,-119.6599,37.91659,3830,US Geological Survey
TGR,TIGER CREEK PH,MOKELUMNE R,AMADOR,-120.483,38.45,2360,Pacific Gas & Electric
TGS,TRINITY GUARD STATION,TRINITY R,TRINITY,-122.66,40.825,4100,US Bureau of Reclamation
THA,TOTAL RELEASE-FEATHER R BLW THERMALITO,FEATHER R,BUTTE,-121.633,39.45,900,CA Dept of Water Resources
THO,THOMES CREEK AT PASKENTA,SACRAMENTO R,TEHAMA,-122.52856,39.88784,720,CA Dept of Water Resources
THP,THOMPSON CREEK DAM,LOS ANGELES R,LOS ANGELES,-117.709,34.139,1600,None Specified
TK2,TRUCKEE 2,TRUCKEE R,PLACER,-120.194,39.3,6400,Natural Resources Conservation Service
TKE,TRUCKEE RS (OBS),TRUCKEE R,NEVADA,-120.183,39.333,6020,US Forest Service
TLG,TUOLUMNE R-LA GRANGE DAM,TUOLUMNE R,STANISLAUS,-120.441,37.666,170,Turlock Irrigation District
TLH,TELEGRAPH HILL,STANISLAUS R,TUOLUMNE,-120.353,38.03,3730,US Bureau of Reclamation
TMM,TUOLUMNE MEADOWS (NPS),TUOLUMNE R,TUOLUMNE,-119.319,37.868,9200,National Park Service
TMP,TOMASINI POINT,COAST-MARIN,MARIN,-122.85,38.117,40,CA Dept of Health Services (Richmond)
TMR,TAMARACK SUMMIT,SAN JOAQUIN R,FRESNO,-119.2,37.165,7550,US Bureau of Reclamation
TMS,THREE MILE SLOUGH,SACRAMENTO R,SACRAMENTO,-121.7,38.106,15,CA Dept of Water Resources
TNC,TRINITY CAMP,TRINITY R,TRINITY,-122.833,40.679,2100,CAL FIRE
TNR,TONNER CANYON,SANTA ANA R,LOS ANGELES,-117.8222,33.9475,1340,Los Angeles County Fire Dept
TNY,TENAYA LAKE,MERCED R,MARIPOSA,-119.448,37.838,8150,CA Dept of Water Resources
TOK,THOUSAND OAKS RAWS,SANTA CLARA R,VENTURA,-118.87,34.21,795,Ventura County Fire
TPG,TOPANGA RAWS,VENTURA LA COASTAL,LOS ANGELES,-118.605,34.1364,1600,Los Angeles County Fire Dept
TRI,TRIMMER,KINGS R,FRESNO,-119.2,36.9,1540,US Forest Service
TRM,TERMINUS DAM,KAWEAH R,TULARE,-119.002,36.415,752,US Army Corps of Engineers
TRP,TRACY PUMPING PLANT,SAN JOAQUIN R,SAN JOAQUIN,-121.585,37.8,3,CA Dept of Water Resources/O & M
TRS,TROUGH SPRING,STONY CR,COLUSA,-122.654,39.296,4000,US Army Corps of Engineers
TSL,THREEMILE SLOUGH AT SAN JOAQUIN RIVER,SACRAMENTO R,SACRAMENTO,-121.6861,38.1033,10,USGS and DWR
TST,SNOW SURVEYS TEST STATION,SACRAMENTO R,SACRAMENTO,0,0,0,CA Dept of Water Resources/Snow Surveys
TTC,TRUCKEE RIVER AT TAHOE CITY,TRUCKEE R,PLACER,-120.14436,39.16629,5930,US Geological Survey
TTK,TERMINAL TANK (KB004207),SF BAY,SANTA CLARA,-121.834,37.399,650,CA Dept of Water Resources/O & M
TUL,TULLOCH,STANISLAUS R,CALAVERAS,-120.603,37.875,515,US Bureau of Reclamation
TUM,TUOLUMNE MEADOWS,TUOLUMNE R,TUOLUMNE,-119.35,37.873,8600,CA Dept of Water Resources
TUN,TUNNEL GUARD STATION,KERN R,TULARE,-118.288,36.367,8900,CA Dept of Water Resources/Snow Surveys
TUR,KLAMATH R NR KLAMATH (TURWAR CREEK),KLAMATH R,DEL NORTE,-123.999,41.515,6,USGS and DWR
TVL,THOMPSON VALLEY,FEATHER R,PLUMAS,-120.4789,39.979,5404,CA Dept of Water Resources
TWS,THERMALITO RIVER OUTLET WEATHER STATION,FEATHER R,BUTTE,-121.671,39.458,110,CA Dept of Water Resources/O & M
TYR,TAYLOR RIDGE,TRINITY R,TRINITY,-122.817,40.917,4000,US Bureau of Reclamation
UBC,UPPER BURNT CORRAL,KINGS R,FRESNO,-118.93777,37.18356,9700,CA Dept of Water Resources/Snow Surveys
UNI,UNION ISLAND,DELTA,SAN JOAQUIN,-121.376,37.824,0,US Bureau of Reclamation
UNV,UNION VALLEY,AMERICAN R,EL DORADO,-120.438,38.864,4870,Sacramento Municipal Utility District
USC,LOS ANGELES / USC,LOS ANGELES R,LOS ANGELES,-118.29139,34.02167,185,National Weather Service
UTY,UPPER TYNDALL CREEK,KERN R,TULARE,-118.397,36.65,11400,US Army Corps of Engineers
VAL,VALLEY CENTER,SAN LUIS REY R,SAN DIEGO,-117.0142,33.2394,1370,CAL FIRE
VAN,VANDENBERG,SANTA YNEZ R,SANTA BARBARA,-120.486,34.759,1050,US Forest Service
VAR,VAN ARSDALE RESERVOIR 24HR AVG,EEL R,MENDOCINO,-123.1025,39.3839,1494,Pacific Gas & Electric
VCU,VICTORIA CANAL NEAR BYRON,DELTA,SAN JOAQUIN,-121.5283,37.8717,0,USGS and DWR
VEN,VENADO,RUSSIAN R,SONOMA,-123.017,38.617,1260,CA Dept of Water Resources
VER,VERNALIS (USBR),SAN JOAQUIN R,SAN JOAQUIN,-121.267,37.667,0,US Bureau of Reclamation
VIC,VICTORIA ISLAND,DELTA,SAN JOAQUIN,-121.489,37.891,0,US Bureau of Reclamation
VIN,SACRAMENTO RIVER AT VINA BRIDGE-MAIN CH,SACRAMENTO R,TEHAMA,-122.09247,39.90874,185,CA Dept of Water Resources
VLC,VOLCANIC KNOB,SAN JOAQUIN R,FRESNO,-118.903,37.388,10050,US Bureau of Reclamation
VLT,VOLTA PH,SACTO VLY NE,SHASTA,-121.867,40.467,2200,Pacific Gas & Electric
VLY,VALYERMO,ANTELOPE VALLEY,LOS ANGELES,-117.851,34.446,3780,US Forest Service
VNI,SAN JOAQUIN RIVER AT VENICE ISLAND,SAN JOAQUIN R,SAN JOAQUIN,-121.4967,38.05018,0,CA Dept of Water Resources/O & M
VNS,SAN JOAQUIN RIVER NEAR VERNALIS,SAN JOAQUIN R,SAN JOAQUIN,-121.26633,37.67604,35,USGS and DWR
VNT,VINTON,FEATHER R,PLUMAS,-120.183,39.8,4944,National Weather Service
VOL,VOLANTI,DELTA,SOLANO,-122.046,38.181,8,"CA Dept of Water Resources, DES"
VON,SACRAMENTO RIVER AT VERONA,SACRAMENTO R,SUTTER,-121.59807,38.77415,43,USGS and DWR
VRG,VIRGINIA LAKES RIDGE,WALKER R,MONO,-119.234,38.077,9300,Natural Resources Conservation Service
VSB,VALLECITOS,SF BAY,ALAMEDA,-121.8193,37.5985,635,CA Dept of Water Resources/O & M
VVL,VAN VLECK,AMERICAN R,EL DORADO,-120.30606,38.94395,6700,Sacramento Municipal Utility District
WBR,MOKELUMNE RIVER AT WOODBRIDGE,MOKELUMNE R,SAN JOAQUIN,-121.302,38.159,46,East Bay Municipal Utility District
WC3,WARD CREEK 3,LAKE TAHOE,PLACER,-120.21868,39.13557,6750,Natural Resources Conservation Service
WED,WEED AIRPORT,SHASTA R,SISKIYOU,-122.45472,41.47889,2930,CAL FIRE
WHI,WHISKEYTOWN DAM (USBR),SACRAMENTO R,SHASTA,-122.537,40.598,1210,US Bureau of Reclamation
WHK,WHISKEYTOWN DAM (OBSERVER),SACRAMENTO R,SHASTA,-122.55,40.6,1220,CAL FIRE
WHT,WHITMORE (CDF),SACRAMENTO R,SHASTA,-121.8994,40.6194,2454,CAL FIRE
WHW,WHITE WOLF,TUOLUMNE R,TUOLUMNE,-119.6516,37.8595,7900,National Park Service
WIL,WILLITS HOWARD RS,RUSSIAN R,MENDOCINO,-123.3217,39.3506,1925,CA Dept of Water Resources
WKP,WALKER PASS,KERN R,KERN,-118.0569,35.6658,5572,US Bureau of Land Management
WLK,SACRAMENTO RIVER BELOW WILKINS SLOUGH,SACRAMENTO R,SUTTER,-121.82469,39.0099,30,US Geological Survey
WLN,WALNUT CREEK SB,SAN GABRIEL R,LOS ANGELES,-117.874,34.074,520,None Specified
WLY,WILEY RIDGE,VENTURA LA COASTAL,VENTURA,-118.8408,34.3717,1665,Ventura Cty Air Polution Control District
WPC,TRINITY RIVER NEAR WEITCHPEC,TRINITY R,HUMBOLDT,-123.706,41.179,300,US Bureau of Reclamation
WRS,WARM SPRINGS (USACE),RUSSIAN R,SONOMA,-123.01,38.723,440,US Army Corps of Engineers
WSD,WISHON DAM (PG&E),KINGS R,FRESNO,-118.986,37.003,6550,Pacific Gas & Electric
WSG,WARM SPRINGS (USFS),SANTA CLARA R,LOS ANGELES,-118.55,34.583,4020,US Forest Service
WSH,LAKE WISHON,KINGS R,FRESNO,-118.983,37.011,6550,Pacific Gas & Electric
WSN,WISHON,KINGS R,FRESNO,-118.969,37.005,6560,Pacific Gas & Electric
WSP,WHISPERING PINES,PUTAH CR,LAKE,-122.70833,38.80583,2700,CA Dept of Water Resources
WST,WESTFALL,FRESNO R,MARIPOSA,-119.6497,37.4494,4880,US Army Corps of Engineers
WTC,WHITE CLOUD,YUBA R,NEVADA,-120.8375,39.3167,4321,CAL FIRE
WTK,WHITAKER,SANTA CLARA R,LOS ANGELES,-118.74,34.569,4120,Los Angeles County Fire Dept
WTM,WET MEADOWS,KERN R,TULARE,-118.572,36.348,8950,US Army Corps of Engineers
WVR,WEAVERVILLE RS,TRINITY R,TRINITY,-122.95,40.733,2050,US Forest Service
WWC,WEST WOODCHUCK MEADOW,KINGS R,FRESNO,-118.918,37.03,9100,US Army Corps of Engineers
WWD,WESTWOOD,FEATHER R,LASSEN,-120.9,40.307,5150,CAL FIRE
WWN,WAWONA RAWS,MERCED R,MARIPOSA,-119.645,37.53444,4300,Yosemite National Park
WWP,WHITTIER HILLS WILDERNESS PRESERVE,SAN GABRIEL R,LOS ANGELES,-118.01,33.984,950,Los Angeles County Fire Dept
YBY,YOLO BYPASS NEAR WOODLAND,SACRAMENTO R,YOLO,-121.64413,38.67768,-3,US Geological Survey
YOR,YORKVILLE,RUSSIAN R,MENDOCINO,-123.2314,38.9053,1100,CA Dept of Water Resources
YOW,YOSEMITE NEAR WAWONA,MERCED R,MARIPOSA,-119.632,37.508,4957,Merced Irrigation District
YRS,YUBA RIVER NEAR SMARTVILLE,YUBA R,YUBA,-121.27412,39.23517,280,Pacific Gas & Electric
YSM,YOSEMITE (OBS),MERCED R,MARIPOSA,-119.583,37.74,3985,National Weather Service
YSV,YOSEMITE HEADQUARTERS,MERCED R,MARIPOSA,-119.583,37.74,3966,Merced Irrigation District
YUC,YUCCA VALLEY,WHITEWATER R,SAN BERNARDINO,-116.408,34.123,3100,CAL FIRE
YYV,YOSEMITE AT YOSEMITE VALLEY,MERCED R,MARIPOSA,-119.589,37.74,4200,Merced Irrigation District
ZEN,ZENIA,EEL R,TRINITY,-123.46,40.208,4000,CA Dept of Water Resources
ZPC,ZAPATO CHINO,LOS GATOS CR (NEAR COALINGA),FRESNO,-120.293,36.016,1150,CA Dept of Water Resources
